timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707550799997,42,"cat/cdn/shop/products/61BNrAV5Y6L._SL1000-230137.jpg-3,478",200,OK,Stress Thread Group 3-6,bin,true,,77120,1394,7,7,https://supertails.com/cdn/shop/products/61BNrAV5Y6L._SL1000-230137.jpg?v=1696482990,41,0,0
1707550799999,41,"cat/cdn/shop/products/Frame6-2022-12-16T140542.414.png-3,355",200,OK,Stress Thread Group 3-7,bin,true,,68183,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140542.414.png?v=1696600444,39,0,0
1707550799691,364,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,517",200,OK,Stress Thread Group 3-5,,true,,1116,2716,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,364,0,0
1707550800014,56,"cat/cdn/shop/products/Frame6-2022-12-16T125808.853.png-3,283",200,OK,Stress Thread Group 3-10,bin,true,,96769,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125808.853.png?v=1696600054,53,0,0
1707550800040,37,"cat/cdn/shop/products/61Ej7ajZN8L._SL1000-117483.jpg-3,480",200,OK,Stress Thread Group 3-6,bin,true,,63224,1394,7,7,https://supertails.com/cdn/shop/products/61Ej7ajZN8L._SL1000-117483.jpg?v=1696482993,37,0,0
1707550800040,45,"cat/cdn/shop/products/Frame6-2022-12-16T140751.177.png-3,362",200,OK,Stress Thread Group 3-7,bin,true,,91979,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140751.177.png?v=1696600477,43,0,0
1707550800078,37,"cat/cdn/shop/products/Frame7_6936627a-3332-402e-8237-31960dc9b354.jpg-3,481",200,OK,Stress Thread Group 3-6,bin,true,,86085,1411,7,7,https://supertails.com/cdn/shop/products/Frame7_6936627a-3332-402e-8237-31960dc9b354.jpg?v=1696482988,35,0,0
1707550800071,45,"cat/cdn/shop/products/Frame6-2022-12-16T130100.385.png-3,295",200,OK,Stress Thread Group 3-10,bin,true,,63281,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130100.385.png?v=1696600069,43,0,0
1707550800085,46,"cat/cdn/shop/products/Frame6-2022-12-16T140834.803.png-3,367",200,OK,Stress Thread Group 3-7,bin,true,,121086,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140834.803.png?v=1696600527,43,0,0
1707550799835,303,"cat/cart.json-3,572",200,OK,Stress Thread Group 3-4,text,true,,2277,1278,7,7,https://supertails.com/cart.json,303,0,0
1707550800116,42,"cat/cdn/shop/products/Frame6-2022-12-16T141429.079.png-3,296",200,OK,Stress Thread Group 3-10,bin,true,,69525,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141429.079.png?v=1696600860,38,0,0
1707550800116,42,"cat/cdn/shop/products/61lIY7wpb5L._SL1000-286015.jpg-3,484",200,OK,Stress Thread Group 3-6,bin,true,,95093,1394,6,6,https://supertails.com/cdn/shop/products/61lIY7wpb5L._SL1000-286015.jpg?v=1696482999,40,0,0
1707550800132,48,"cat/cdn/shop/products/Frame6-2022-12-16T140858.167.png-3,366",200,OK,Stress Thread Group 3-7,bin,true,,127329,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140858.167.png?v=1696600516,47,0,0
1707550800158,42,"cat/cdn/shop/products/Frame6-2022-12-16T141710.895.png-3,301",200,OK,Stress Thread Group 3-10,bin,true,,93138,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141710.895.png?v=1696600926,39,0,0
1707550800159,42,"cat/cdn/shop/products/61ejYR_yBLL._SL1000-572318.jpg-3,485",200,OK,Stress Thread Group 3-6,bin,true,,104105,1394,6,6,https://supertails.com/cdn/shop/products/61ejYR_yBLL._SL1000-572318.jpg?v=1696483002,40,0,0
1707550800181,47,"cat/cdn/shop/products/Frame6-2022-12-16T140622.591.png-3,370",200,OK,Stress Thread Group 3-7,bin,true,,95357,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140622.591.png?v=1696600538,45,0,0
1707550800201,39,"cat/cdn/shop/products/61wcRZU-woL._SL1000-540662.jpg-3,486",200,OK,Stress Thread Group 3-6,bin,true,,81010,1394,6,6,https://supertails.com/cdn/shop/products/61wcRZU-woL._SL1000-540662.jpg?v=1696483011,37,0,0
1707550800201,43,"cat/cdn/shop/products/Frame6-2022-12-16T141528.069.png-3,298",200,OK,Stress Thread Group 3-10,bin,true,,94727,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141528.069.png?v=1696600904,40,0,0
1707550800241,41,"cat/cdn/shop/products/61rW7NQF-_L._SL1000-333740.jpg-3,489",200,OK,Stress Thread Group 3-6,bin,true,,71608,1394,6,6,https://supertails.com/cdn/shop/products/61rW7NQF-_L._SL1000-333740.jpg?v=1696483014,40,0,0
1707550800245,44,"cat/cdn/shop/products/Frame6-2022-12-16T141624.218.png-3,300",200,OK,Stress Thread Group 3-10,bin,true,,90756,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141624.218.png?v=1696600911,39,0,0
1707550800229,73,"cat/cdn/shop/products/Frame6-2022-12-16T140653.263.png-3,372",200,OK,Stress Thread Group 3-7,bin,true,,86263,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140653.263.png?v=1696600546,71,0,0
1707550800282,42,"cat/cdn/shop/products/61YWAZAkZvL._SL1000-701504.jpg-3,491",200,OK,Stress Thread Group 3-6,bin,true,,94097,1394,6,6,https://supertails.com/cdn/shop/products/61YWAZAkZvL._SL1000-701504.jpg?v=1696483017,40,0,0
1707550800290,47,"cat/cdn/shop/products/Frame6-2022-12-16T141739.290.png-3,309",200,OK,Stress Thread Group 3-10,bin,true,,83678,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141739.290.png?v=1696600947,44,0,0
1707550800303,46,"cat/cdn/shop/products/Frame6-2022-12-16T140811.965.png-3,375",200,OK,Stress Thread Group 3-7,bin,true,,83830,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140811.965.png?v=1696600554,44,0,0
1707550800325,47,"cat/cdn/shop/products/61iHv2cFujL._SL1000-610279.jpg-3,493",200,OK,Stress Thread Group 3-6,bin,true,,76929,1394,6,6,https://supertails.com/cdn/shop/products/61iHv2cFujL._SL1000-610279.jpg?v=1696483042,45,0,0
1707550800337,42,"cat/cdn/shop/products/Frame6-2022-12-16T141350.572.png-3,297",200,OK,Stress Thread Group 3-10,bin,true,,97130,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141350.572.png?v=1696600894,38,0,0
1707550800349,42,"cat/cdn/shop/files/Frame12822.png-3,376",200,OK,Stress Thread Group 3-7,bin,true,,97246,1375,6,6,https://supertails.com/cdn/shop/files/Frame12822.png?v=1696600564,39,0,0
1707550800055,345,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,515",200,OK,Stress Thread Group 3-5,,true,,1122,3450,6,6,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,345,0,0
1707550800380,41,"cat/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products-3,310",200,OK,Stress Thread Group 3-10,text,true,,18202,1545,6,6,https://supertails.com/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products,41,0,0
1707550800373,62,"cat/cdn/shop/products/613pz9Xy-_L._SL1000-274816.jpg-3,492",200,OK,Stress Thread Group 3-6,bin,true,,97780,1394,6,6,https://supertails.com/cdn/shop/products/613pz9Xy-_L._SL1000-274816.jpg?v=1696483020,59,0,0
1707550800391,48,"cat/cdn/shop/files/Frame12823.png-3,377",200,OK,Stress Thread Group 3-7,bin,true,,131764,1375,6,6,https://supertails.com/cdn/shop/files/Frame12823.png?v=1696600572,45,0,0
1707550799435,1018,"cat/pages/cat-products-3,201",200,OK,Stress Thread Group 3-8,text,true,,148031,1458,6,6,https://supertails.com/pages/cat-products,1009,0,0
1707550800422,46,"cat/cdn/shop/products/Frame6-2022-12-16T140834.803_b1beff0a-dc35-48d1-b3f5-9287e893180a.png-3,311",200,OK,Stress Thread Group 3-10,bin,true,,121085,1433,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140834.803_b1beff0a-dc35-48d1-b3f5-9287e893180a.png?v=1696600957,41,0,0
1707550800435,40,"cat/cdn/shop/products/615JL83WYSL._SL1000-132730.jpg-3,497",200,OK,Stress Thread Group 3-6,bin,true,,78205,1394,6,6,https://supertails.com/cdn/shop/products/615JL83WYSL._SL1000-132730.jpg?v=1696483059,38,0,0
1707550800440,49,"cat/cdn/shop/products/Frame6-2022-12-16T132815.494.png-3,384",200,OK,Stress Thread Group 3-7,bin,true,,66513,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132815.494.png?v=1696600499,48,0,0
1707550800454,49,"cat/cdn/shop/t/462/assets/pagefly.bc58673e.css-3,265",200,OK,Stress Thread Group 3-8,text,true,,7454,1361,6,6,https://supertails.com/cdn/shop/t/462/assets/pagefly.bc58673e.css?v=60749442741763067811707419906,49,0,0
1707550800469,45,"cat/cdn/shop/files/Frame672.png-3,313",200,OK,Stress Thread Group 3-10,bin,true,,83497,1373,6,6,https://supertails.com/cdn/shop/files/Frame672.png?v=1698670524,42,0,0
1707550800476,47,"cat/cdn/shop/products/61DXt0D56HL._SL1000-366359.jpg-3,495",200,OK,Stress Thread Group 3-6,bin,true,,77581,1394,6,6,https://supertails.com/cdn/shop/products/61DXt0D56HL._SL1000-366359.jpg?v=1696483054,46,0,0
1707550800489,60,"cat/cdn/shop/products/Frame6-2022-12-16T132701.292.png-3,385",200,OK,Stress Thread Group 3-7,bin,true,,98150,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132701.292.png?v=1696600583,58,0,0
1707550800514,51,"cat/cdn/shop/files/Frame671.png-3,314",200,OK,Stress Thread Group 3-10,bin,true,,83487,1373,6,6,https://supertails.com/cdn/shop/files/Frame671.png?v=1698670525,48,0,0
1707550800524,51,"cat/cdn/shop/products/Frame6_3b51e1a1-903a-467d-986d-3234c515e49b-compressed.jpg-3,477",200,OK,Stress Thread Group 3-6,bin,true,,88258,1422,6,6,https://supertails.com/cdn/shop/products/Frame6_3b51e1a1-903a-467d-986d-3234c515e49b-compressed.jpg?v=1696482981,50,0,0
1707550800503,79,"cat/checkouts/internal/preloads.js-3,267",200,OK,Stress Thread Group 3-8,text,true,,1856,1357,6,6,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,79,0,0
1707550800549,41,"cat/cdn/shop/products/Frame6-2022-12-16T133006.086.png-3,388",200,OK,Stress Thread Group 3-7,bin,true,,79363,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133006.086.png?v=1696600650,38,0,0
1707550800566,45,"cat/cdn/shop/products/Frame6-2022-12-16T131119.769.png-3,322",200,OK,Stress Thread Group 3-10,bin,true,,90289,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131119.769.png?v=1696600222,41,0,0
1707550800575,48,"cat/cdn/shop/files/CatsanCertificate.png-3,498",200,OK,Stress Thread Group 3-6,bin,true,,74678,1382,6,6,https://supertails.com/cdn/shop/files/CatsanCertificate.png?v=1696483069,47,0,0
1707550800590,54,"cat/cdn/shop/products/Frame6-2022-12-16T133156.281.png-3,392",200,OK,Stress Thread Group 3-7,bin,true,,122436,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133156.281.png?v=1696600697,50,0,0
1707550800582,67,"cat/cdn/shop/products/Frame6-2022-12-16T130032.278.png-3,277",200,OK,Stress Thread Group 3-8,bin,true,,78641,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130032.278.png?v=1696600018,65,0,0
1707550800611,44,"cat/cdn/shop/products/Frame6-2022-12-16T131209.385.png-3,319",200,OK,Stress Thread Group 3-10,bin,true,,62677,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131209.385.png?v=1696600212,41,0,0
1707550800649,48,"cat/cdn/shop/products/Frame6-2022-12-16T125719.156.png-3,269",200,OK,Stress Thread Group 3-8,bin,true,,62253,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125719.156.png?v=1696599985,47,0,0
1707550800624,73,"cat/cdn/shop/products/SUPERTAILS_2_6d90567e-5253-4cf4-83d7-b702783dca39.png-3,499",200,OK,Stress Thread Group 3-6,bin,true,,127777,1417,6,6,https://supertails.com/cdn/shop/products/SUPERTAILS_2_6d90567e-5253-4cf4-83d7-b702783dca39.png?v=1696543619,71,0,0
1707550800655,47,"cat/cdn/shop/products/Frame6-2022-12-16T131440.985.png-3,324",200,OK,Stress Thread Group 3-10,bin,true,,78466,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131440.985.png?v=1696600239,44,0,0
1707550800644,72,"cat/cdn/shop/products/Frame6-2022-12-16T133130.385.png-3,390",200,OK,Stress Thread Group 3-7,bin,true,,121076,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133130.385.png?v=1696600690,70,0,0
1707550800703,45,"cat/cdn/shop/products/Frame6-2022-12-16T131702.545.png-3,326",200,OK,Stress Thread Group 3-10,bin,true,,127334,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131702.545.png?v=1696600264,40,0,0
1707550800698,52,"cat/cdn/shop/products/Featuresintersand1_7a5bc1f7-a83e-4ffa-8bc0-513e2d0d5b19-187654.png-3,500",200,OK,Stress Thread Group 3-6,bin,true,,46158,1430,6,6,https://supertails.com/cdn/shop/products/Featuresintersand1_7a5bc1f7-a83e-4ffa-8bc0-513e2d0d5b19-187654.png?v=1696543630,51,0,0
1707550800698,60,"cat/cdn/shop/products/Frame6-2022-12-16T125613.917.png-3,276",200,OK,Stress Thread Group 3-8,bin,true,,91835,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125613.917.png?v=1696599994,58,0,0
1707550800401,359,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,524",200,OK,Stress Thread Group 3-5,,true,,1122,2669,6,6,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,359,0,0
1707550800717,52,"cat/cdn/shop/products/Frame6-2022-12-16T132849.031.png-3,394",200,OK,Stress Thread Group 3-7,bin,true,,95881,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132849.031.png?v=1696600708,50,0,0
1707550800750,48,"cat/cdn/shop/products/Copyofsand1_b3de43da-f661-4ebe-baf8-39f431f0c6cf-923178.png-3,505",200,OK,Stress Thread Group 3-6,bin,true,,155349,1423,6,6,https://supertails.com/cdn/shop/products/Copyofsand1_b3de43da-f661-4ebe-baf8-39f431f0c6cf-923178.png?v=1696543637,44,0,0
1707550800749,56,"cat/cdn/shop/products/Frame6-2022-12-16T131635.566.png-3,325",200,OK,Stress Thread Group 3-10,bin,true,,121092,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131635.566.png?v=1696600252,50,0,0
1707550800759,53,"cat/cdn/shop/products/Frame6-2022-12-16T130127.289.png-3,278",200,OK,Stress Thread Group 3-8,bin,true,,121087,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130127.289.png?v=1696600030,50,0,0
1707550800769,47,"cat/cdn/shop/products/Frame6-2022-12-16T132936.675.png-3,399",200,OK,Stress Thread Group 3-7,bin,true,,86491,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132936.675.png?v=1696600715,45,0,0
1707550800798,37,"cat/cdn/shop/products/In_Ac2_1-994657.png-3,503",200,OK,Stress Thread Group 3-6,bin,true,,33645,1383,6,6,https://supertails.com/cdn/shop/products/In_Ac2_1-994657.png?v=1696543633,37,0,0
1707550800816,44,"cat/cdn/shop/files/Frame675.png-3,404",200,OK,Stress Thread Group 3-7,bin,true,,83805,1373,6,6,https://supertails.com/cdn/shop/files/Frame675.png?v=1698670803,42,0,0
1707550800805,61,"cat/cdn/shop/products/Frame6-2022-12-16T131339.952.png-3,327",200,OK,Stress Thread Group 3-10,bin,true,,96818,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131339.952.png?v=1696600275,37,0,0
1707550800836,43,"cat/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000_small.jpg-3,507",200,OK,Stress Thread Group 3-6,bin,true,,3772,1427,6,6,https://supertails.com/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000_small.jpg?v=1675927628,43,0,0
1707550800860,48,"cat/cdn/shop/products/Frame6-2022-12-16T133036.944.png-3,401",200,OK,Stress Thread Group 3-7,bin,true,,63278,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133036.944.png?v=1696600777,48,0,0
1707550800866,73,"cat/cdn/shop/products/Frame6-2022-12-16T131414.981.png-3,329",200,OK,Stress Thread Group 3-10,bin,true,,83979,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131414.981.png?v=1696600282,69,0,0
1707550800909,42,"cat/cdn/shop/files/Frame835_1.png-3,407",200,OK,Stress Thread Group 3-7,bin,true,,47013,1375,6,6,https://supertails.com/cdn/shop/files/Frame835_1.png?v=1698915436,42,0,0
1707550800940,42,"cat/cdn/shop/products/Frame6-2022-12-16T131604.291.png-3,330",200,OK,Stress Thread Group 3-10,bin,true,,63275,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131604.291.png?v=1696600298,39,0,0
1707550800952,50,"cat/cdn/shop/files/Frame674.png-3,405",200,OK,Stress Thread Group 3-7,bin,true,,83801,1373,6,6,https://supertails.com/cdn/shop/files/Frame674.png?v=1698670804,48,0,0
1707550800879,144,"cat/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000.jpg-3,508",200,OK,Stress Thread Group 3-6,bin,true,,46970,1421,6,6,https://supertails.com/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000.jpg?v=1675927628,143,0,0
1707550800982,48,"cat/cdn/shop/products/Frame6-2022-12-16T134024.752.png-3,336",200,OK,Stress Thread Group 3-10,bin,true,,91724,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134024.752.png?v=1696600102,45,0,0
1707550801003,48,"cat/cdn/shop/files/Frame10714.png-3,411",200,OK,Stress Thread Group 3-7,bin,true,,57787,1375,6,6,https://supertails.com/cdn/shop/files/Frame10714.png?v=1701262045,47,0,0
1707550801031,45,"cat/cdn/shop/products/Frame6-2022-12-16T134055.359.png-3,334",200,OK,Stress Thread Group 3-10,bin,true,,63144,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134055.359.png?v=1696600092,43,0,0
1707550801051,41,"cat/cdn/shop/products/Frame6_3fb67496-02a7-4b6e-a6dc-104ab84cdb59_1.jpg-3,424",200,OK,Stress Thread Group 3-7,bin,true,,58500,1413,6,6,https://supertails.com/cdn/shop/products/Frame6_3fb67496-02a7-4b6e-a6dc-104ab84cdb59_1.jpg?v=1696494539,40,0,0
1707550801077,54,"cat/cdn/shop/products/Frame12821.png-3,333",200,OK,Stress Thread Group 3-10,bin,true,,143393,1378,6,6,https://supertails.com/cdn/shop/products/Frame12821.png?v=1696600319,47,0,0
1707550800761,381,"cat/.well-known/shopify/monorail/v1/produce-3,561",200,OK,Stress Thread Group 3-5,,true,,1118,5272,6,6,https://supertails.com/.well-known/shopify/monorail/v1/produce,381,0,0
1707550801092,53,"cat/cdn/shop/products/4_3b8acc32-b684-4c75-a5fd-414ceb7a054d.jpg-3,432",200,OK,Stress Thread Group 3-7,bin,true,,152410,1406,6,6,https://supertails.com/cdn/shop/products/4_3b8acc32-b684-4c75-a5fd-414ceb7a054d.jpg?v=1696494542,49,0,0
1707550800812,347,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,258",200,OK,Stress Thread Group 3-8,,true,,1120,1898,6,6,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,347,0,0
1707550801131,54,"cat/cdn/shop/products/Frame12820.png-3,332",200,OK,Stress Thread Group 3-10,bin,true,,126927,1378,6,6,https://supertails.com/cdn/shop/products/Frame12820.png?v=1696600311,48,0,0
1707550801146,45,"cat/cdn/shop/products/5_503d90b3-6065-4f0a-a7e6-7498b5e9ea28.jpg-3,437",200,OK,Stress Thread Group 3-7,bin,true,,159184,1406,6,6,https://supertails.com/cdn/shop/products/5_503d90b3-6065-4f0a-a7e6-7498b5e9ea28.jpg?v=1696494418,43,0,0
1707550801159,46,"cat/cdn/shop/products/Frame6-2022-12-16T130152.757.png-3,280",200,OK,Stress Thread Group 3-8,bin,true,,127337,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130152.757.png?v=1696600042,43,0,0
1707550801185,44,"cat/cdn/shop/products/Frame6-2022-12-16T134400.650.png-3,339",200,OK,Stress Thread Group 3-10,bin,true,,127328,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134400.650.png?v=1696600115,39,0,0
1707550801192,64,"cat/cdn/shop/products/7_cf6659a8-c2f6-414e-8399-0d28867319fc.jpg-3,441",200,OK,Stress Thread Group 3-7,bin,true,,157043,1406,6,6,https://supertails.com/cdn/shop/products/7_cf6659a8-c2f6-414e-8399-0d28867319fc.jpg?v=1696494457,41,0,0
1707550801205,58,"cat/cdn/shop/products/Frame6-2022-12-16T125848.071.png-3,285",200,OK,Stress Thread Group 3-8,bin,true,,84466,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125848.071.png?v=1696600061,56,0,0
1707550801257,48,"cat/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg-3,439",200,OK,Stress Thread Group 3-7,bin,true,,153030,1406,6,6,https://supertails.com/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg?v=1696494545,44,0,0
1707550801263,56,"cat/cdn/shop/products/Frame6-2022-12-16T125808.853.png-3,283",200,OK,Stress Thread Group 3-8,bin,true,,96769,1396,6,6,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125808.853.png?v=1696600054,54,0,0
